70.73	105.00	495.30
70.73	105.75	504.30
70.73	106.50	489.70
70.73	107.25	459.90
70.73	108.00	426.80
70.73	108.75	403.30
70.73	109.50	389.10
70.73	110.25	379.90
70.73	111.00	373.40
70.73	111.75	364.30
70.73	112.50	358.70
70.73	113.25	357.20
70.73	114.00	346.70
70.73	114.75	333.10
70.73	115.50	314.70
70.73	116.25	311.10
70.73	117.00	310.50
70.73	117.75	318.00
70.73	118.50	336.40
70.73	119.25	352.50
70.73	120.00	358.00
70.73	120.75	352.80
70.73	121.50	341.20
70.73	122.25	331.70
70.73	123.00	318.90
70.73	123.75	317.00
70.73	124.50	321.40
70.73	125.25	335.10
70.73	126.00	341.80
70.73	126.75	341.70
70.73	127.50	339.70
70.73	128.25	330.00
70.73	129.00	328.20
70.73	129.75	324.10
70.73	130.50	319.50
70.73	131.25	312.50
70.73	132.00	306.50
70.73	132.75	311.80
70.73	133.50	318.50
70.73	134.25	326.50
70.73	135.00	331.20
70.73	135.75	330.80
70.73	136.50	325.00
70.73	137.25	312.30
70.73	138.00	309.40
70.73	138.75	305.40
70.73	139.50	309.00
70.73	140.25	319.80
70.73	141.00	332.10
70.73	141.75	342.90
70.73	142.50	345.10
70.73	143.25	346.70
70.73	144.00	340.50
70.73	144.75	331.20
70.73	145.50	317.30
70.73	146.25	303.30
70.73	147.00	300.90
70.73	147.75	303.60
70.73	148.50	313.10
70.73	149.25	319.20
70.73	150.00	314.10
70.73	150.75	308.30
70.73	151.50	304.80
70.73	152.25	293.90
70.73	153.00	278.80
70.73	153.75	267.70
70.73	154.50	267.20
70.73	155.25	264.30
70.73	156.00	272.10
70.73	156.75	282.60
70.73	157.50	281.40
70.73	158.25	271.50
70.73	159.00	300.50
69.98	-162.00	301.20
69.98	-161.25	324.40
69.98	-160.50	338.80
69.98	-159.75	345.70
69.98	-159.00	349.00
69.98	-158.25	349.00
69.98	-157.50	341.10
69.98	-156.75	332.80
69.98	-156.00	324.00
69.98	-155.25	315.40
69.98	-154.50	311.60
69.98	-153.75	306.90
69.98	-153.00	302.40
69.98	-152.25	298.20
69.98	-151.50	295.90
69.98	-150.75	291.00
69.98	-150.00	292.10
69.98	-149.25	300.90
69.98	-148.50	315.20
69.98	-147.75	336.50
69.98	-147.00	365.10
69.98	-146.25	386.90
69.98	-145.50	405.10
69.98	-144.00	410.80
69.98	-143.25	397.60
69.98	-130.50	303.10
69.98	-129.75	297.50
